127,Species,Gender,Colour,Different legs?,Leg colour,Missing track,Organic,Name tag,Flippy shirt
96,Dog,F,Purple,Y,Royal blue,Trap,Lure,Poetic,N
106,Bear,F,Amber,N,,Trap,Throw,Poetic,N
131,Cat,F,Lavender,Y,Cream,Lure,Sound,Silly,N
111,Dog,M,Yellow,N,,Trap,Throw,Toonfest,N
118,Cat,F,Ice blue,N,,Drop,Trap,Spooky,N
100,Deer,F,Coral,N,,Trap,None,None,N
75,Cat,F,Lavender,N,,Trap,None,None,N
100,Bear,F,Periwinkle,N,,Drop,Lure,Poetic,N
129,Deer,M,Purple,Y,Crimson,Trap,Sound,Triumphant,N
108,Dog,M,Sienna,N,,Drop,None,Wonky,N
103,Horse,F,Bubblegum,Y,Crimson,Drop,Lure,Nautical,N
106,Monkey,F,Ice blue,N,,Drop,None,Poetic,N
72,Mouse,F,Pink,N,,Trap,None,None,N
114,Mouse,F,Crimson,N,,Trap,Throw,None,N
112,Cat,F,Crimson,Y,Maroon,Trap,None,None,N
118,Bear,M,Sienna,N,,Trap,Throw,Poetic,N
112,Mouse,M,Orange,N,,Trap,Lure,Silly,N
106,Deer,F,Maroon,N,,Trap,Lure,Boardwalk,N
106,Monkey,M,Ice blue,N,,Sound,Throw,Action,N
105,Duck,F,Peach,N,,Trap,None,None,N
68,Deer,F,Crimson,N,,Trap,None,None,N
105,Monkey,M,Purple,N,,Toon-up,Throw,Shivering,N
110,Cat,F,Black,N,,Drop,None,Wonky,N
102,Dog,F,Crimson,N,,Trap,None,Poetic,N
104,Monkey,F,Purple,N,,Lure,None,None,Y
72,Cat,F,Slate blue,Y,Royal blue,Toon-up,Sound,Spooky,N
104,Dog,M,Purple,N,,Trap,Throw,Shivering,N
120,Dog,M,Toonfest blue,N,,Trap,Sound,Shivering,N
77,Dog,M,Coral,N,,Trap,Throw,None,N
85,Bear,F,Steel blue,N,,Trap,None,Boardwalk,N
78,Cat,M,Steel blue,N,,Drop,None,Member,N
103,Deer,F,Bubblegum,N,,Trap,Drop,Wonky,N
77,Crocodile,M,Dark green,Y,Green,Lure,None,None,N
131,Rabbit,M,Periwinkle,N,,Trap,Throw,Wonky,N
79,Cat,M,Steel blue,N,,Lure,None,None,N
74,Cat,M,Bright red,N,,Trap,None,Shivering,N
92,Cat,F,Light blue,N,,Trap,None,Member,N
108,Deer,F,Beige,N,,Trap,Sound,Poetic,N
106,Crocodile,M,Dark green,N,,Trap,Lure,None,N
105,Cat,F,Aqua,N,,Drop,Throw,Zany,N
107,Duck,F,Cream,N,,Trap,Sound,None,N
137,Dog,M,Sea green,Y,Green,Trap,Throw,Triumphant,N
105,Cat,F,Purple,N,,Trap,Throw,Member,N
106,Mouse,F,Blue,N,,Toon-up,None,Poetic,N
78,Deer,F,Slate blue,N,,Trap,None,Spooky,N
116,Bear,M,Coral,N,,Drop,Throw,Toonfest,N
109,Cat,F,Cream,N,,Trap,None,Wonky,N
133,Cat,M,Black,N,,Lure,Toon-up,Silly,Y
118,Cat,F,Coral,N,,Trap,Throw,Poetic,N
123,Duck,M,Blue,N,,Trap,Sound,Boardwalk,N
107,Dog,M,Aqua,N,,Trap,Throw,Wonky,N
124,Cat,F,Royal blue,N,,Lure,Sound,None,N
81,Cat,M,Lime green,N,,Drop,None,Shivering,N
121,Cat,F,Tan,N,,Drop,Throw,Whimsical,N
111,Cat,F,Crimson,Y,Blue,Drop,Sound,Shivering,N
104,Rabbit,F,Rose pink,N,,Lure,None,None,N
109,Pig,M,Ice blue,N,,Trap,Throw,Member,N
73,Crocodile,M,Purple,N,,Lure,None,Member,N
136,Dog,F,Toonfest blue,N,,Drop,Throw,Wonky,N
103,Mouse,F,Orange,N,,Drop,None,Whimsical,N
106,Rabbit,F,Periwinkle,N,,Drop,Throw,Poetic,N
105,Cat,M,Teal,N,,Trap,None,Member,N
104,Duck,F,Amber,N,,Trap,Lure,Wonky,N
136,Cat,M,Ice blue,N,,Drop,None,Whimsical,N
132,Cat,F,Ice blue,Y,Teal,Drop,Sound,Member,N
108,Cat,F,Steel blue,N,,Drop,Sound,Member,N
109,Rabbit,F,Peach,N,,Drop,Throw,Spooky,N
97,Mouse,F,Tan,N,,Drop,None,None,N
119,Cat,F,Ice blue,N,,Trap,Throw,Boardwalk,N
106,Duck,F,Emerald,Y,Orange,Lure,Drop,Toonfest,N
103,Horse,M,Blue,N,,Trap,Lure,Poetic,N
137,Dog,F,Slate blue,Y,Aqua,Trap,Sound,Whimsical,Y
137,Cat,F,Ice blue,N,,Drop,Throw,Whimsical,Y
131,Monkey,M,Bubblegum,N,,Drop,Throw,Zany,N
85,Rabbit,F,Beige,N,,Drop,None,None,N
80,Cat,F,Apricot,N,,Drop,None,None,N
137,Mouse,M,Toonfest blue,N,,Drop,None,Triumphant,N
74,Cat,F,Dark green,Y,Beige,Drop,None,None,N
118,Dog,F,Toonfest blue,N,,Trap,Sound,Toonfest,N
77,Cat,M,Lime green,N,,Trap,Throw,Boardwalk,N
63,Deer,M,Brown,N,,Drop,None,None,N
83,Mouse,M,Teal,N,,Trap,None,None,N
121,Cat,F,Blue,Y,Royal blue,Trap,Throw,Zany,Y
76,Dog,M,Ice blue,Y,Royal blue,Toon-up,Sound,Practical,Y
137,Dog,M,Royal blue,N,,Lure,Toon-up,Triumphant,Y
137,Dog,M,Crimson,N,,Toon-up,Sound,None,N
96,Cat,F,Amber,N,,Trap,None,Shivering,N
78,Mouse,F,Light blue,N,,Trap,None,Poetic,N
115,Dog,M,Blue,N,,Drop,Throw,Poetic,N
113,Cat,F,Cream,Y,Periwinkle,Drop,None,Zany,N
64,Deer,M,Peach,N,,Sound,None,None,N
130,Cat,F,Coral,N,,Trap,Throw,Fancy,Y
103,Bear,M,Aqua,Y,Peach,Drop,None,Shivering,N
123,Dog,F,Steel blue,N,,Trap,Throw,Poetic,N
113,Mouse,M,Crimson,N,,Drop,Throw,Boardwalk,N
84,Cat,F,Pink,N,,Trap,Toon-up,None,N
93,Duck,F,Cream,N,,Trap,None,None,N
73,Cat,F,Purple,N,,Trap,None,Poetic,N
107,Rabbit,F,Cream,N,,Drop,Trap,Whimsical,N
64,Horse,M,Teal,Y,Dark green,Drop,None,None,N
74,Mouse,F,Brown,N,,Trap,None,None,N
137,Cat,M,Ice blue,N,,Toon-up,Throw,Triumphant,N
64,Rabbit,F,Rose pink,Y,Teal,Drop,None,None,N
82,Bear,M,Emerald,Y,Ice blue,Toon-up,Throw,Shivering,N
111,Pig,M,Green,N,,Trap,Throw,Boardwalk,N
95,Dog,M,Aqua,N,,Drop,None,None,N
111,Duck,M,Aqua,Y,Periwinkle,Drop,Lure,Whimsical,N
63,Crocodile,M,Beige,N,,Trap,Sound,None,N
105,Cat,F,Spooky purple,N,,Drop,Squirt,Wonky,N
118,Cat,F,Black,N,,Trap,Throw,None,N
133,Mouse,F,Purple,Y,Emerald,Trap,Sound,Poetic,Y
110,Cat,M,Aqua,N,,Trap,None,Boardwalk,N
64,Cat,F,Pink,N,,Drop,None,None,N
92,Dog,M,Aqua,N,,Trap,Drop,Shivering,N
106,Dog,M,Amber,N,,Trap,None,Member,N
74,Cat,F,Apricot,N,,Lure,None,Shivering,N
103,Bear,F,Brown,Y,Tan,Trap,Throw,None,N
102,Cat,F,Tan,N,,Trap,None,Poetic,N
100,Deer,F,Lavender,N,,Trap,None,Wonky,N
117,Rabbit,M,Steel blue,N,,Drop,Throw,Poetic,N
112,Rabbit,M,Purple,N,,Trap,None,Poetic,N
76,Duck,F,Yellow,N,,Drop,Sound,Shivering,N
119,Monkey,M,Coral,N,,Trap,Throw,None,N
73,Cat,F,Ice blue,N,,Trap,Throw,Poetic,N
94,Deer,F,Purple,Y,Orange,Trap,None,None,N
107,Mouse,F,Slate blue,N,,Lure,None,Poetic,N
109,Cat,F,Pink,N,,Drop,Lure,Wonky,N
124,Mouse,F,Bright red,N,,Trap,Throw,Toonfest,N
71,Crocodile,M,Lime green,N,,Lure,None,None,N
136,Duck,M,Amber,N,,Trap,Throw,Nautical,N
102,Pig,F,Crimson,N,,Drop,None,Spooky,N
108,Cat,M,Black,N,,Drop,None,Spooky,N
102,Cat,M,Rose pink,Y,Royal blue,Toon-up,None,Toonfest,Y
63,Dog,F,Aqua,N,,Toon-up,None,None,N
110,Deer,M,Beige,N,,Trap,Drop,Wonky,N
107,Money,M,Dark green,N,,Trap,None,Member,N
107,Rabbit,F,Light blue,N,,Lure,Throw,Nautical,N
103,Pig,F,Periwinkle,N,,Drop,Lure,None,N
104,Dog,F,Steel blue,N,,Drop,None,Whimsical,N
104,Cat,M,Beige,Y,Crimson,Drop,None,Spooky,Y
129,Cat,M,Royal blue,Y,Purple,Toon-up,Sound,Practical,Y
107,Bear,F,Mint green,Y,Beige,Lure,Throw,None,N
103,Bear,M,Coral,N,,Trap,None,None,N
107,Monkey,F,Citrine,N,,Drop,Lure,Boardwalk,N
106,Crocodile,M,Crimson,N,,Drop,Sound,None,N
103,Deer,M,Green,Y,Sea green,Sound,Lure,None,N
84,Duck,M,Green,N,,Lure,None,Shivering,N
63,Cat,F,Bubblegum,N,,Trap,None,Poetic,N
117,Dog,F,Teal,N,,Drop,Toon-up,Wonky,N
103,Deer,M,Sea green,N,,Drop,None,Toonfest,N
107,Mouse,M,Purple,N,,Trap,None,Wonky,N
118,Mouse,F,Blue,N,,Trap,None,Poetic,N
114,Mouse,F,Steel blue,N,,Trap,Sound,None,N
98,Cat,F,Peach,N,,Trap,Throw,None,N
115,Duck,M,Bright red,N,,Toon-up,None,Nautical,N
85,Cat,F,Apricot,N,,Drop,None,None,N
105,Cat,F,Aqua,N,,Lure,None,Wonky,N
95,Cat,F,Red,N,,Trap,Throw,Member,N
118,Cat,M,Ice blue,N,,Drop,Throw,Poetic,N
105,Crocodile,M,Periwinkle,N,,Lure,Throw,Nautical,N
86,Cat,F,Peach,N,,Trap,None,Shivering,N
85,Cat,F,Cream,N,,Drop,None,Boardwalk,N
109,Dog,F,Lavender,N,,Trap,Throw,None,N
68,Mouse,F,Citrine,N,,Trap,None,None,N
82,Dog,F,Tan,N,,Drop,None,Poetic,N
91,Deer,M,Brown,N,,Trap,Throw,None,N
137,Cat,F,Peach,N,,Drop,Throw,Fancy,N
109,Duck,M,Light blue,N,,Drop,Throw,Nautical,N
102,Cat,F,Peach,N,,Drop,None,Poetic,N
65,Cat,F,Lime green,N,,Drop,None,None,N
85,Mouse,F,Coral,N,,Drop,Throw,None,N
63,Deer,F,Bubblegum,N,,Trap,Lure,None,N
73,Deer,M,Ice blue,N,,Drop,None,None,N
109,Duck,F,Yellow,N,,Trap,None,Poetic,N
81,Dog,M,Slate blue,N,,Toon-up,None,Shivering,N
74,Rabbit,M,Ice blue,N,,Lure,None,Poetic,N
93,Dog,M,Mint green,N,,Drop,None,None,N
98,Deer,F,Crimson,N,,Trap,Throw,Member,N
82,Monkey,F,Aqua,N,,Trap,None,None,N
67,Crocodile,M,Sea green,N,,Drop,Lure,Member,N
127,Rabbit,M,Toonfest blue,N,,Drop,Trap,Wonky,N
113,Cat,F,Dark green,N,,Drop,Sound,Nautical,N
111,Dog,M,Aqua,N,,Trap,Throw,Shivering,N
105,Cat,F,Toonfest pink,N,,Lure,Throw,Poetic,N
105,Crocodile,M,Periwinkle,N,,Lure,Throw,Nautical,N
129,Mouse,F,Lavender,N,,Lure,Throw,Poetic,N
83,Deer,F,Orange,N,,Trap,None,None,N
107,Cat,F,Lavender,N,,Drop,Sound,None,N
74,Dog,F,Slate blue,Y,Periwinkle,Toon-up,None,Boardwalk,N
81,Rabbit,F,Mint green,N,,Trap,None,Toonfest,N
113,Bear,M,Yellow,N,,Drop,Throw,None,N
102,Monkey,M,Royal blue,N,,Trap,None,None,N
116,Rabbit,F,Royal blue,N,,Drop,Throw,Boardwalk,N
125,Dog,F,Spooky purple,N,,Lure,Throw,Wonky,N
63,Rabbit,M,Royal blue,N,,Drop,None,None,Y
68,Deer,F,Mint green,N,,Drop,None,None,N
136,Dog,M,Toonfest blue,N,,Drop,Trap,Toonfest,N
118,Dog,M,Blue,N,,Trap,None,Shivering,N
128,Dog,M,Purple,N,,Trap,Lure,Wonky,N
106,Cat,F,Toonfest pink,N,,Trap,Throw,Shivering,N
104,Cat,F,Slate blue,N,,Drop,None,Boardwalk,N
108,Duck,M,Royal blue,N,,Drop,None,Silly,N
120,Deer,F,Coral,N,,Trap,None,Member,N
137,Cat,F,Black,N,,Trap,Throw,Zany,N
105,Deer,F,Amber,N,,Trap,Lure,None,N
110,Dog,M,Spooky purple,N,,Lure,None,Poetic,N
86,Monkey,M,Bright red,N,,Trap,None,None,N
108,Rabbit,M,Sea green,N,,Drop,None,Spooky,N
83,Rabbit,F,Teal,N,,Lure,Throw,None,N
106,Duck,M,Beige,N,,Toon-up,Throw,None,N
115,Mouse,M,Pink,N,,Trap,None,Toonfest,N
79,Deer,F,Coral,N,,Trap,None,Poetic,N
76,Rabbit,F,Purple,N,,Trap,None,Poetic,N
79,Monkey,M,Brown,N,,Toon-up,Throw,None,N
65,Dog,F,Coral,N,,Trap,None,None,N
76,Cat,F,Spooky purple,N,,Trap,None,Poetic,N
109,Dog,M,Emerald,N,,Drop,Sound,None,N
125,Deer,F,Aqua,Y,Royal blue,Toon-up,Sound,Poetic,N
74,Monkey,F,Peach,N,,Trap,None,None,N
111,Cat,F,Royal blue,N,,Drop,None,Silly,N
105,Dog,M,Brown,N,,Trap,Throw,Fancy,N
107,Bear,F,Coral,N,,Trap,Throw,Wonky,N
109,Crocodile,M,Crimson,N,,Drop,Trap,Poetic,N
85,Duck,M,Periwinkle,N,,Trap,Sound,Shivering,N
77,Cat,F,Cream,N,,Trap,None,None,N
96,Cat,F,Maroon,N,,Sound,Lure,None,N
118,Mouse,M,Yellow,N,,Trap,Throw,Silly,N
116,Bear,M,Brown,N,,Trap,Throw,Poetic,N
103,Cat,F,Ice blue,N,,Trap,None,Poetic,N
115,Cat,F,Black,N,,Drop,None,Silly,Y
96,Bear,F,Periwinkle,N,,Trap,None,Boardwalk,N
107,Duck,F,Cream,N,,Drop,Lure,None,N
86,Crocodile,F,Yellow,N,,Drop,None,None,N
74,Dog,M,Coral,Y,Bright red,Trap,None,None,N
102,Duck,F,Coral,N,,Trap,None,Nautical,N
85,Mouse,F,Ice blue,N,,Trap,None,None,N
98,Mouse,M,Sienna,Y,Yellow,Toon-up,None,None,N
118,Cat,F,Red,Y,Maroon,Trap,Throw,Shivering,N
77,Cat,F,Aqua,N,,Drop,Toon-up,Member,N
75,Dog,F,Aqua,N,,Trap,None,None,N
97,Dog,M,Brown,N,,Toon-up,Throw,None,N
134,Cat,M,Steel blue,N,,Trap,Sound,Wonky,N
65,Bear,M,Blue,N,,Sound,None,Spooky,N
110,Deer,F,Periwinkle,N,,Drop,Trap,Zany,N
109,Crocodile,M,Sea green,N,,Lure,Toon-up,Shivering,N
64,Mouse,F,Apricot,N,,Drop,None,None,N
63,Dog,M,Apricot,N,,Trap,None,Member,N
79,Crocodile,M,Crimson,N,,Trap,None,Poetic,N
70,Deer,M,Maroon,N,,Trap,None,Shivering,N
106,Pig,F,Teal,N,,Trap,Drop,Boardwalk,N
84,Cat,F,Steel blue,N,,Trap,Squirt,Wonky,N
106,Deer,F,Emerald,N,,Drop,Throw,None,N
121,Cat,M,Black,N,,Trap,Throw,Action,N
116,Mouse,M,Royal blue,N,,Drop,Throw,None,N
63,Mouse,F,Coral,N,,Trap,None,Shivering,N
103,Bear,M,Mint green,N,,Drop,None,None,N
66,Dog,F,Aqua,N,,Trap,None,None,N
106,Cat,M,Black,N,,Trap,None,Spooky,N
90,Deer,F,Aqua,N,,Drop,None,None,N
107,Cat,F,Emerald,N,,Drop,Throw,Poetic,N
96,Bear,M,White,N,,Drop,Throw,Poetic,N
100,Cat,F,Bubblegum,N,,Trap,None,None,N
83,Mouse,F,Pink,N,,Trap,None,None,N
112,Dog,M,Spooky purple,N,,Drop,None,Spooky,N
99,Dog,M,Toonfest pink,N,,Toon-up,Throw,Member,N
102,Deer,F,Blue,N,,Trap,Lure,Shivering,N
114,Cat,M,Crimson,Y,Blue,Trap,Throw,Poetic,N
74,Duck,F,Ice blue,N,,Lure,None,Wonky,N
64,Dog,M,Coral,N,,Lure,None,Member,N
117,Mouse,F,Toonfest blue,N,,Drop,Sound,Toonfest,N
63,Pig,M,Peach,N,,Toon-up,Throw,None,N
119,Cat,F,Yellow,N,,Drop,None,Spooky,N
107,Mouse,F,Ice blue,N,,Drop,None,Wonky,N
106,Deer,M,Toonfest blue,N,,Drop,None,Poetic,N
72,Duck,F,Pink,N,,Drop,None,Poetic,N
104,Bear,M,White,N,,Lure,Throw,Nautical,N
120,Cat,F,Yellow,Y,Aqua,Drop,None,Whimsical,N
73,Dog,M,Crimson,Y,Ice blue,Drop,None,None,N
85,Deer,F,Light blue,N,,Drop,Sound,Member,N
89,Cat,F,Pink,N,,Drop,None,Whimsical,N
107,Cat,F,Emerald,N,,Drop,Throw,Poetic,N
98,Pig,F,Aqua,N,,Trap,Throw,Wonky,N
97,Crocodile,F,Steel blue,N,,Trap,None,None,N
106,Cat,F,Black,N,,Drop,Lure,Spooky,N
75,Dog,M,Sea green,N,,Drop,None,Poetic,N
127,Cat,F,Cream,Y,Royal blue,Drop,Sound,Practical,Y
119,Cat,F,Rose pink,N,,Trap,None,Action,N
102,Cat,F,Black,N,,Trap,None,Action,N
123,Bear,M,Peach,N,,Drop,Sound,Wonky,N
94,Crocodile,M,Dark green,N,,Lure,Throw,None,N
94,Crocodile,M,Dark green,N,,Trap,Throw,None,N
121,Duck,F,Steel blue,Y,Brown,Trap,Throw,laff o lymp one,N
103,Rabbit,F,Bright red,N,,Toon-up,Lure,Spooky,N
105,Duck,F,Brown,N,,Drop,Trap,None,N
104,Rabbit,M,Purple,Y,Coral,Lure,Toon-up,Nautical,N
81,Deer,F,Apricot,N,,Trap,Lure,Nautical,N
87,Mouse,M,Purple,N,,Lure,None,Member,N
81,Mouse,M,Aqua,N,,Trap,Throw,None,N
74,Monkey,F,Crimson,N,,Drop,None,Shivering,N
99,Bear,M,Ice blue,Y,Brown,Lure,Sound,Practical,N
127,Cat,F,Crimson,N,,Trap,Lure,Poetic,N
109,Cat,F,Toonfest blue,N,,Trap,Throw,Poetic,N
119,Cat,F,Black,N,,Drop,Throw,Practical,N
103,Mouse,M,Steel blue,N,,Trap,Lure,None,N
93,Pig,M,Teal,N,,Drop,None,Shivering,N
78,Money,M,Brown,N,,Trap,None,Shivering,N
114,Deer,M,Steel blue,N,,Drop,None,Silly,N
104,Mouse,F,Ice blue,N,,Trap,None,None,N
76,Mouse,M,Mint green,N,,Toon-up,None,Nautical,N
118,Duck,M,Beige,Y,Brown,Trap,Throw,Shivering,N
108,Bear,F,Periwinkle,N,,Toon-up,Trap,Member,N
82,Duck,F,Yellow,N,,Trap,None,None,N
107,Bear,F,White,N,,Drop,Sound,Poetic,N
95,Mouse,F,Aqua,N,,Trap,None,None,N
82,Crocodile,F,Spooky purple,N,,Trap,Sound,None,N
114,Duck,M,Sienna,N,,Trap,Throw,Shivering,N
76,Cat,F,Rose pink,N,,Drop,None,Poetic,N
115,Cat,F,Black,N,,Trap,Throw,Whimsical,N
109,Bear,M,Royal blue,N,,Trap,Throw,Boardwalk,N
122,Cat,F,Slate blue,Y,Ice blue,Trap,Sound,Zany,N
113,Duck,M,Blue,N,,Trap,Throw,Poetic,Y
136,Bear,F,Bright red,N,,Trap,Throw,Fancy,N
104,Mouse,M,Beige,N,,Trap,None,Poetic,N
64,Crocodile,M,Royal blue,N,,Trap,Toon-up,None,N
97,Cat,F,Slate blue,Y,Aqua,Drop,Throw,Shivering,N
103,Monkey,M,Steel blue,N,,Trap,None,None,N
109,Rabbit,F,Coral,N,,Drop,Lure,Poetic,N
131,Cat,F,Crimson,N,,Drop,Throw,Practical,N
107,Cat,F,Ice blue,Y,Red,Trap,None,Whimsical,N
104,Rabbit,F,Peach,N,,Trap,None,None,N
107,Rabbit,F,Periwinkle,N,,Drop,Throw,Poetic,N
113,Cat,F,Toonfest blue,N,,Drop,Lure,Shivering,N
107,Duck,F,Amber,Y,Apricot,Trap,None,Shivering,N
137,Dog,F,Light blue,N,,Drop,Throw,Triumphant,N
118,Rabbit,F,Apricot,N,,Drop,Throw,Action,N
86,Dog,M,Royal blue,N,,Trap,None,None,N
106,Cat,F,Mint green,N,,Trap,Throw,Poetic,N
137,Cat,M,Black,N,,Trap,Throw,Poetic,Y
136,Pig,F,Mint green,Y,Brown,Toon-up,Sound,None,Y
121,Cat,M,Black,N,,Drop,Sound,Practical,N
92,Cat,F,Steel blue,Y,Ice blue,Drop,Lure,Poetic,N
66,Cat,F,Black,N,,Sound,None,None,N
137,Cat,F,Lavender,Y,Periwinkle,Lure,Sound,Fancy,Y
94,Cat,F,Light blue,N,,Sound,None,Boardwalk,N
107,Bear,M,Steel blue,N,,Trap,None,Poetic,N
105,Mouse,F,Maroon,N,,Trap,None,Poetic,N
113,Mouse,F,Yellow,N,,Trap,None,Poetic,N
104,Cat,M,Steel blue,N,,Drop,Throw,Shivering,N
137,Cat,M,Coral,N,,Trap,Throw,Triumphant,N
107,Cat,M,Orange,N,,Drop,Throw,Poetic,N
137,Cat,F,Cream,Y,Periwinkle,Toon-up,Sound,Practical,N
73,Crocodile,M,Sea green,N,,Trap,None,None,N
121,Dog,M,Ice blue,Y,Maroon,Toon-up,Sound,Spooky,Y
114,Bear,M,Yellow,N,,Drop,Throw,Poetic,N
90,Dog,M,Bubblegum,N,,Lure,None,None,N
76,Cat,F,Sea green,Y,Maroon,Trap,None,None,N
109,Crocodile,M,Dark green,N,,Trap,None,Toonfest,N
102,Mouse,F,Ice blue,N,,Trap,None,None,N
123,Mouse,M,Slate blue,Y,Periwinkle,Drop,Sound,Poetic,N
85,Dog,F,Coral,N,,Drop,None,Poetic,N
76,Mouse,F,Peach,N,,Trap,Throw,None,N
102,Dog,F,Green,Y,Royal blue,Sound,Throw,None,N
130,Cat,M,Coral,N,,Drop,Throw,Spooky,N
111,Cat,F,Brown,N,,Trap,Throw,None,Y
106,Rabbit,M,Blue,N,,Trap,None,Nautical,N
77,Deer,M,Emerald,N,,Toon-up,None,Member,N
113,Dog,F,Rose pink,N,,Drop,None,Poetic,N
109,Dog,M,Aqua,N,,Drop,None,Boardwalk,N
85,Cat,F,Black,N,,Trap,Throw,None,N
122,Duck,M,Yellow,N,,Drop,Sound,Whimsical,N
103,Dog,F,Coral,N,,Drop,None,Boardwalk,N
137,Mouse,M,Sea green,N,,Trap,Sound,None,N
127,Cat,F,Tan,Y,Rose pink,Toon-up,Sound,Silly,N
104,Cat,F,Steel blue,N,,Toon-up,None,Poetic,N
87,Deer,M,Brown,N,,Drop,Lure,None,N
98,Rabbit,M,Beige,N,,Drop,Throw,None,N
79,Cat,F,Periwinkle,N,,Trap,None,Shivering,N
113,Rabbit,F,Aqua,N,,Trap,Lure,Silly,N
103,Dog,F,Lime green,N,,Trap,None,None,N
116,Cat,F,Bubblegum,Y,Crimson,Trap,Sound,Fancy,N
104,Crocodile,F,Pink,Y,Orange,Drop,None,None,N
109,Deer,M,Toonfest blue,N,,Trap,None,None,N
104,Dog,M,Blue,Y,Steel blue,Trap,None,Shivering,N
112,Deer,M,Beige,Y,Purple,Toon-up,Sound,Boardwalk,N
131,Cat,M,Brown,N,,Drop,Trap,Silly,N
83,Horse,M,Lime green,N,,Drop,None,None,N
110,Rabbit,M,Brown,N,,Drop,Throw,Action,N
73,Dog,M,Purple,Y,Periwinkle,Trap,Lure,Boardwalk,N
105,Duck,M,Bubblegum,N,,Trap,Throw,None,N
98,Bear,M,Apricot,N,,Trap,None,None,N
94,Pig,F,Aqua,N,,Trap,None,None,N
136,Mouse,M,Light blue,Y,Slate blue,Trap,Sound,Whimsical,N
137,Rabbit,M,Rose pink,Y,Aqua,Trap,Sound,Triumphant,Y
105,Mouse,M,Sea green,N,,Drop,None,Silly,N
105,Rabbit,M,Lavender,N,,Trap,Lure,Spooky,N
118,Duck,F,Cream,N,,Drop,None,Poetic,N
96,Mouse,M,Royal blue,Y,Slate blue,Toon-up,Lure,None,N
71,Dog,M,Teal,N,,Trap,None,Shivering,N
137,Cat,F,Black,N,,Trap,Throw,Zany,N
67,Mouse,M,Crimson,N,,Drop,None,Member,N
137,Horse,M,Aqua,N,,Drop,Sound,Triumphant,N
97,Dog,M,Steel blue,N,,Drop,None,None,N
100,Cta,F,Blue,N,,Drop,None,Member,N
106,Deer,F,Maroon,N,,Trap,Lure,Boardwalk,N
129,Rabbit,M,Periwinkle,Y,Cream,Trap,Sound,Action,N
70,Deer,F,Dark green,N,,Trap,None,None,N
75,Rabbit,F,Red,N,,Drop,None,None,N
85,Mouse,F,Apricot,N,,Trap,None,Poetic,N
66,Bear,M,Toonfest blue,N,,Lure,None,Boardwalk,N
69,Deer,F,Rose pink,N,,Trap,None,None,N
112,Rabbit,F,Cream,N,,Drop,Sound,None,N
107,Cat,M,Black,N,,Trap,Throw,Whimsical,N
119,Crocodile,M,Spooky purple,N,,Trap,Drop,Poetic,N
99,Bear,M,Blue,N,,Drop,Lure,Member,N
95,Duck,F,Coral,N,,Trap,Throw,Silly,N
71,Deer,F,Emerald,Y,Royal blue,Lure,None,Poetic,N
107,Rabbit,F,Peach,N,,Drop,None,None,N
72,Mouse,F,Periwinkle,N,,Drop,None,Poetic,N
115,Cat,F,Periwinkle,N,,Drop,None,Boardwalk,N
84,Rabbit,M,Toonfest blue,N,,Lure,None,Spooky,N
124,Cat,M,Orange,N,,Drop,Throw,Toonfest,N
132,Cat,M,Green,N,,Trap,Sound,Nautical,N
108,Dog,M,Cream,N,,Drop,Sound,Boardwalk,N
109,Cat,M,Black,N,,Drop,Throw,Spooky,N
81,Cat,F,Steel blue,N,,Trap,None,Boardwalk,N
80,Cat,F,Black,N,,Trap,None,Poetic,N
107,Duck,F,Ice blue,N,,Trap,Squirt,Shivering,N
108,Mouse,M,Toonfest blue,N,,Drop,None,Silly,N
106,Deer,F,Bubblegum,N,,Trap,Lure,Shivering,N
137,Cat,F,Yellow,N,,Drop,Throw,Zany,N
106,Rabbit,M,Mint green,N,,Trap,Throw,Silly,N
96,Pig,M,Dark green,Y,Amber,Trap,None,Member,N
114,Cat,M,Light blue,N,,Toon-up,Trap,Wonky,N
105,Deer,F,Emerald,N,,Drop,Trap,Poetic,N
104,Duck,F,Blue,N,,Drop,Sound,Shivering,N
76,Dog,F,Slate blue,N,,Trap,None,Boardwalk,N
93,Dog,F,Cream,Y,Peach,Trap,Throw,None,N
65,Duck,M,Aqua,N,,Toon-up,None,Member,N
89,Crocodile,F,Periwinkle,N,,Trap,Throw,Poetic,N
75,Dog,M,Cream,Y,Royal blue,Drop,Throw,Poetic,N
106,Monkey,M,Aqua,N,,Trap,Throw,Practical,N
103,Rabbit,F,Purple,N,,Trap,Sound,None,N
137,Cat,F,Black,N,,Toon-up,Sound,Fancy,N
79,Bear,M,Purple,N,,Lure,Throw,None,N
110,Rabbit,M,Purple,Y,Emerald,Toon-up,None,Spooky,N
120,Dog,F,Spooky purple,N,,Trap,Throw,Whimsical,N
105,Cat,F,Tan,Y,Cream,Toon-up,None,Spooky,Y
110,Bear,M,Bubblegum,N,,Trap,None,Spooky,N
95,Deer,F,Ice blue,N,,Trap,Lure,Spooky,N
68,Duck,M,Beige,N,,Trap,None,None,N
73,Bear,M,Brown,Y,Green,Trap,None,None,N
65,Deer,M,Rose pink,Y,Pink,Toon-up,None,None,N
124,Cat,M,Purple,N,,Trap,Sound,Practical,N
118,Cat,M,Black,N,,Toon-up,Throw,Practical,N
108,Cat,F,Cream,N,,Trap,Drop,Poetic,N
